n,k_cap_mean,k_cap_sd,radius,simulation_rounds,population_density,replicate,network_density,network_is_connected,network_num_components,network_largest_component_size,network_avg_shortest_path,network_diameter,network_clustering_coef,network_modularity,network_assortativity
1000,50,25.0,10.0,100000,1e-05,15,0.041833833833833836,True,1,1000,2.308144144144144,4,0.16774996867721112,0.37716662673776824,0.08828793181380758
1000,50,25.0,10.0,100000,1e-05,16,0.04296296296296296,True,1,1000,2.2818378378378377,4,0.16385681674215474,0.37176242520600106,0.06682876296469029
1000,50,25.0,10.0,100000,1e-05,17,0.04216616616616617,True,1,1000,2.2995415415415414,4,0.16531591739212842,0.3652883683003586,0.0721770077795603
1000,50,25.0,10.0,100000,1e-05,18,0.04211211211211211,True,1,1000,2.2972432432432432,4,0.16527198259973563,0.33871155463273345,0.07473533590012588
1000,50,25.0,10.0,100000,1e-05,19,0.042498498498498495,True,1,1000,2.2980880880880883,4,0.16777231474072218,0.35757887042363534,0.06431556928977791
1000,50,25.0,10.0,100000,1e-05,20,0.04356356356356356,True,1,1000,2.2783223223223223,4,0.16860196663740992,0.37295617443467505,0.06540643927302005
1000,50,25.0,10.0,100000,1e-05,21,0.04252052052052052,True,1,1000,2.303223223223223,4,0.17091500095304651,0.38496669641434667,0.0782496812067869
1000,50,25.0,10.0,100000,1e-05,22,0.04251051051051051,True,1,1000,2.304066066066066,4,0.16983755071347426,0.3603659739429023,0.10440920974108728
1000,50,25.0,10.0,100000,1e-05,23,0.043079079079079076,True,1,1000,2.2947627627627627,4,0.1721123790477266,0.3833307491638388,0.06778293158469682
1000,50,25.0,10.0,100000,1e-05,24,0.04305105105105105,True,1,1000,2.2954274274274273,4,0.17315658534602543,0.3991616642664349,0.06943987791470259
1000,50,25.0,10.0,100000,1e-05,25,0.04235235235235235,True,1,1000,2.303965965965966,4,0.17162171055709402,0.3515079652323642,0.06746307192403445
1000,50,25.0,10.0,100000,1e-05,26,0.04184784784784785,True,1,1000,2.302752752752753,4,0.1655325444562292,0.3472416617532593,0.046534823092703896
1000,50,25.0,10.0,100000,1e-05,27,0.04282282282282282,True,1,1000,2.2976016016016017,4,0.1747197149813829,0.36543010643406226,0.0775197610388524
1000,50,25.0,10.0,100000,1e-05,28,0.041873873873873875,True,1,1000,2.302854854854855,4,0.16889875492025544,0.40110236842972424,0.07141744619261817
